PROB,FILE
0.3099769651889801,[b'data/Coins_Faces/lesson3/pre8/single_faces/presenter/359_5.jpg']
0.29721489548683167,[b'data/Coins_Faces/lesson3/pre7/single_faces/presenter/296_5.jpg']
0.3789202570915222,[b'data/Coins_Faces/lesson4/pre8/single_faces/presenter/32_5.jpg']
0.2926778495311737,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/704_1.jpg']
0.2813534736633301,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/626_0.jpg']
0.533065140247345,[b'data/Coins_Faces/lesson6/pre6/single_faces/presenter/26_2.jpg']
0.40769580006599426,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/25_7.jpg']
0.3184989094734192,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/659_0.jpg']
0.39444589614868164,[b'data/Coins_Faces/lesson7/pre7/single_faces/presenter/311_11.jpg']
0.6607024073600769,[b'data/Coins_Faces/lesson4/pre4/single_faces/presenter/198_12.jpg']
0.41478660702705383,[b'data/Coins_Faces/lesson2/pre5/single_faces/presenter/202_8.jpg']
0.4511348009109497,[b'data/Coins_Faces/lesson6/pre5/single_faces/presenter/325_4.jpg']
0.4630005657672882,[b'data/Coins_Faces/lesson6/pre6/single_faces/presenter/217_0.jpg']
0.2850583791732788,[b'data/Coins_Faces/lesson4/pre7/single_faces/presenter/881_6.jpg']
0.4345066547393799,[b'data/Coins_Faces/lesson7/pre3/single_faces/presenter/269_0.jpg']
0.33797508478164673,[b'data/Coins_Faces/lesson4/pre6/single_faces/presenter/321_1.jpg']
0.45651593804359436,[b'data/Coins_Faces/lesson6/pre3/single_faces/presenter/25_6.jpg']
0.37137478590011597,[b'data/Coins_Faces/lesson1/pre4/single_faces/presenter/144_4.jpg']
0.3257192373275757,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/579_1.jpg']
0.2604132890701294,[b'data/Coins_Faces/lesson6/pre8/single_faces/presenter/439_0.jpg']
0.35357844829559326,[b'data/Coins_Faces/lesson2/pre4/single_faces/presenter/31_1.jpg']
0.46881991624832153,[b'data/Coins_Faces/lesson3/pre5/single_faces/presenter/393_5.jpg']
0.38194605708122253,[b'data/Coins_Faces/lesson3/pre2/single_faces/presenter/220_1.jpg']
0.23121057450771332,[b'data/Coins_Faces/lesson7/pre5/single_faces/presenter/874_0.jpg']
0.3140488862991333,[b'data/Coins_Faces/lesson4/pre2/single_faces/presenter/49_2.jpg']
0.3551855683326721,[b'data/Coins_Faces/lesson3/pre5/single_faces/presenter/132_6.jpg']
0.5002032518386841,[b'data/Coins_Faces/lesson7/pre7/single_faces/presenter/286_13.jpg']
0.23968195915222168,[b'data/Coins_Faces/lesson7/pre5/single_faces/presenter/746_4.jpg']
0.4182090759277344,[b'data/Coins_Faces/lesson7/pre1/single_faces/presenter/255_6.jpg']
0.3072994351387024,[b'data/Coins_Faces/lesson4/pre5/single_faces/presenter/374_9.jpg']
0.37474626302719116,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/457_0.jpg']
0.354478657245636,[b'data/Coins_Faces/lesson2/pre1/single_faces/presenter/102_15.jpg']
0.31794804334640503,[b'data/Coins_Faces/lesson3/pre4/single_faces/presenter/556_5.jpg']
0.36373570561408997,[b'data/Coins_Faces/lesson2/pre4/single_faces/presenter/246_3.jpg']
0.24761994183063507,[b'data/Coins_Faces/lesson7/pre2/single_faces/presenter/334_2.jpg']
0.29796600341796875,[b'data/Coins_Faces/lesson2/pre6/single_faces/presenter/87_1.jpg']
0.36713287234306335,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/281_1.jpg']
0.30907854437828064,[b'data/Coins_Faces/lesson3/pre8/single_faces/presenter/337_2.jpg']
0.25591492652893066,[b'data/Coins_Faces/lesson4/pre1/single_faces/presenter/445_3.jpg']
0.3923068642616272,[b'data/Coins_Faces/lesson4/pre1/single_faces/presenter/79_2.jpg']
0.45166918635368347,[b'data/Coins_Faces/lesson3/pre7/single_faces/presenter/271_6.jpg']
0.27753469347953796,[b'data/Coins_Faces/lesson4/pre7/single_faces/presenter/765_4.jpg']
0.3972048759460449,[b'data/Coins_Faces/lesson4/pre5/single_faces/presenter/262_8.jpg']
0.26616406440734863,[b'data/Coins_Faces/lesson7/pre9/single_faces/presenter/111_3.jpg']
0.29547035694122314,[b'data/Coins_Faces/lesson7/pre7/single_faces/presenter/207_12.jpg']
0.24288588762283325,[b'data/Coins_Faces/lesson4/pre2/single_faces/presenter/85_0.jpg']
0.36716413497924805,[b'data/Coins_Faces/lesson2/pre3/single_faces/presenter/387_1.jpg']
0.31142759323120117,[b'data/Coins_Faces/lesson7/pre7/single_faces/presenter/448_10.jpg']
0.39174938201904297,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/756_1.jpg']
0.25844642519950867,[b'data/Coins_Faces/lesson1/pre8/single_faces/presenter/99_3.jpg']
0.47867581248283386,[b'data/Coins_Faces/lesson1/pre1/single_faces/presenter/146_17.jpg']
0.40107229351997375,[b'data/Coins_Faces/lesson7/pre1/single_faces/presenter/24_7.jpg']
0.21235354244709015,[b'data/Coins_Faces/lesson2/pre4/single_faces/presenter/25_6.jpg']
0.2698461711406708,[b'data/Coins_Faces/lesson1/pre2/single_faces/presenter/16_0.jpg']
0.35331404209136963,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/4_7.jpg']
0.3316040635108948,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/264_3.jpg']
0.27285799384117126,[b'data/Coins_Faces/lesson4/pre7/single_faces/presenter/930_6.jpg']
0.35626599192619324,[b'data/Coins_Faces/lesson2/pre4/single_faces/presenter/173_1.jpg']
0.5355578064918518,[b'data/Coins_Faces/lesson7/pre7/single_faces/presenter/108_13.jpg']
0.2986251711845398,[b'data/Coins_Faces/lesson4/pre2/single_faces/presenter/102_0.jpg']
0.39567434787750244,[b'data/Coins_Faces/lesson7/pre6/single_faces/presenter/120_8.jpg']
0.32214152812957764,[b'data/Coins_Faces/lesson3/pre2/single_faces/presenter/428_1.jpg']
0.23703770339488983,[b'data/Coins_Faces/lesson4/pre6/single_faces/presenter/205_0.jpg']
0.4227193295955658,[b'data/Coins_Faces/lesson6/pre5/single_faces/presenter/183_4.jpg']
0.31325381994247437,[b'data/Coins_Faces/lesson4/pre7/single_faces/presenter/564_9.jpg']
0.30237773060798645,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/419_3.jpg']
0.3312968611717224,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/510_2.jpg']
0.2367779016494751,[b'data/Coins_Faces/lesson4/pre2/single_faces/presenter/38_8.jpg']
0.2839323580265045,[b'data/Coins_Faces/lesson4/pre5/single_faces/presenter/733_10.jpg']
0.3233737051486969,[b'data/Coins_Faces/lesson4/pre7/single_faces/presenter/444_6.jpg']
0.4163227081298828,[b'data/Coins_Faces/lesson7/pre1/single_faces/presenter/42_6.jpg']
0.4947184920310974,[b'data/Coins_Faces/lesson4/pre5/single_faces/presenter/277_7.jpg']
0.331239253282547,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/743_1.jpg']
0.4007556736469269,[b'data/Coins_Faces/lesson2/pre3/single_faces/presenter/90_1.jpg']
0.3058564066886902,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/362_1.jpg']
0.4446221590042114,[b'data/Coins_Faces/lesson3/pre2/single_faces/presenter/96_1.jpg']
0.37004852294921875,[b'data/Coins_Faces/lesson1/pre5/single_faces/presenter/428_9.jpg']
0.2717511057853699,[b'data/Coins_Faces/lesson7/pre2/single_faces/presenter/41_1.jpg']
0.278483122587204,[b'data/Coins_Faces/lesson6/pre8/single_faces/presenter/86_1.jpg']
0.3484592139720917,[b'data/Coins_Faces/lesson4/pre7/single_faces/presenter/337_5.jpg']
0.38186773657798767,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/96_6.jpg']
0.35335713624954224,[b'data/Coins_Faces/lesson7/pre6/single_faces/presenter/680_11.jpg']
0.42065542936325073,[b'data/Coins_Faces/lesson2/pre3/single_faces/presenter/74_3.jpg']
0.39765316247940063,[b'data/Coins_Faces/lesson4/pre5/single_faces/presenter/489_6.jpg']
0.30336278676986694,[b'data/Coins_Faces/lesson4/pre7/single_faces/presenter/716_4.jpg']
0.4622860848903656,[b'data/Coins_Faces/lesson2/pre1/single_faces/presenter/167_1.jpg']
0.26015937328338623,[b'data/Coins_Faces/lesson7/pre9/single_faces/presenter/568_5.jpg']
0.34804490208625793,[b'data/Coins_Faces/lesson7/pre9/single_faces/presenter/178_3.jpg']
0.3183109164237976,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/818_1.jpg']
0.3619295656681061,[b'data/Coins_Faces/lesson1/pre2/single_faces/presenter/144_1.jpg']
0.30952852964401245,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/246_1.jpg']
0.26963263750076294,[b'data/Coins_Faces/lesson4/pre2/single_faces/presenter/287_3.jpg']
0.33613792061805725,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/335_4.jpg']
0.31350481510162354,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/91_3.jpg']
0.531160295009613,[b'data/Coins_Faces/lesson3/pre7/single_faces/presenter/52_9.jpg']
0.38869574666023254,[b'data/Coins_Faces/lesson3/pre2/single_faces/presenter/196_1.jpg']
0.3261849284172058,[b'data/Coins_Faces/lesson4/pre3/single_faces/presenter/40_16.jpg']
0.3306354284286499,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/280_0.jpg']
0.4644516408443451,[b'data/Coins_Faces/lesson1/pre3/single_faces/presenter/276_4.jpg']
0.3692595362663269,[b'data/Coins_Faces/lesson7/pre6/single_faces/presenter/731_5.jpg']
0.4020356833934784,[b'data/Coins_Faces/lesson7/pre6/single_faces/presenter/426_4.jpg']
0.6517021059989929,[b'data/Coins_Faces/lesson4/pre4/single_faces/presenter/171_3.jpg']
0.3268788456916809,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/287_3.jpg']
0.507779061794281,[b'data/Coins_Faces/lesson3/pre5/single_faces/presenter/30_7.jpg']
0.39337092638015747,[b'data/Coins_Faces/lesson6/pre5/single_faces/presenter/364_5.jpg']
0.384703129529953,[b'data/Coins_Faces/lesson7/pre6/single_faces/presenter/405_4.jpg']
0.38168177008628845,[b'data/Coins_Faces/lesson4/pre3/single_faces/presenter/10_3.jpg']
0.34924519062042236,[b'data/Coins_Faces/lesson2/pre4/single_faces/presenter/56_3.jpg']
0.5483946204185486,[b'data/Coins_Faces/lesson1/pre1/single_faces/presenter/289_9.jpg']
0.3910442590713501,[b'data/Coins_Faces/lesson4/pre1/single_faces/presenter/121_7.jpg']
0.36369651556015015,[b'data/Coins_Faces/lesson3/pre5/single_faces/presenter/108_7.jpg']
0.2988520860671997,[b'data/Coins_Faces/lesson4/pre2/single_faces/presenter/44_2.jpg']
0.2853306531906128,[b'data/Coins_Faces/lesson7/pre1/single_faces/presenter/229_8.jpg']
0.3027079105377197,[b'data/Coins_Faces/lesson4/pre6/single_faces/presenter/535_0.jpg']
0.2402603030204773,[b'data/Coins_Faces/lesson7/pre5/single_faces/presenter/615_0.jpg']
0.3228231370449066,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/315_3.jpg']
0.49362796545028687,[b'data/Coins_Faces/lesson1/pre1/single_faces/presenter/340_9.jpg']
0.3139151632785797,[b'data/Coins_Faces/lesson2/pre4/single_faces/presenter/166_1.jpg']
0.413636177778244,[b'data/Coins_Faces/lesson4/pre8/single_faces/presenter/123_3.jpg']
0.34869086742401123,[b'data/Coins_Faces/lesson7/pre7/single_faces/presenter/484_14.jpg']
0.409056693315506,[b'data/Coins_Faces/lesson7/pre1/single_faces/presenter/167_3.jpg']
0.5963730812072754,[b'data/Coins_Faces/lesson4/pre4/single_faces/presenter/266_2.jpg']
0.5225799083709717,[b'data/Coins_Faces/lesson1/pre1/single_faces/presenter/331_10.jpg']
0.42133069038391113,[b'data/Coins_Faces/lesson7/pre3/single_faces/presenter/349_3.jpg']
0.29862383008003235,[b'data/Coins_Faces/lesson4/pre1/single_faces/presenter/135_1.jpg']
0.2893410325050354,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/406_3.jpg']
0.33234772086143494,[b'data/Coins_Faces/lesson7/pre2/single_faces/presenter/317_0.jpg']
0.38067156076431274,[b'data/Coins_Faces/lesson2/pre4/single_faces/presenter/264_2.jpg']
0.5239256620407104,[b'data/Coins_Faces/lesson2/pre3/single_faces/presenter/21_2.jpg']
0.285722017288208,[b'data/Coins_Faces/lesson7/pre5/single_faces/presenter/311_0.jpg']
0.23785997927188873,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/160_0.jpg']
0.3106030821800232,[b'data/Coins_Faces/lesson4/pre2/single_faces/presenter/750_6.jpg']
0.2051231861114502,[b'data/Coins_Faces/lesson4/pre7/single_faces/presenter/361_5.jpg']
0.3642217218875885,[b'data/Coins_Faces/lesson4/pre6/single_faces/presenter/243_2.jpg']
0.37957221269607544,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/423_3.jpg']
0.5219681262969971,[b'data/Coins_Faces/lesson4/pre4/single_faces/presenter/7_6.jpg']
0.3957703113555908,[b'data/Coins_Faces/lesson1/pre4/single_faces/presenter/306_2.jpg']
0.47927436232566833,[b'data/Coins_Faces/lesson2/pre6/single_faces/presenter/281_3.jpg']
0.4404282569885254,[b'data/Coins_Faces/lesson2/pre3/single_faces/presenter/291_4.jpg']
0.5049493908882141,[b'data/Coins_Faces/lesson2/pre3/single_faces/presenter/20_0.jpg']
0.31414052844047546,[b'data/Coins_Faces/lesson2/pre4/single_faces/presenter/9_1.jpg']
0.4653450548648834,[b'data/Coins_Faces/lesson3/pre5/single_faces/presenter/345_10.jpg']
0.25882014632225037,[b'data/Coins_Faces/lesson4/pre6/single_faces/presenter/412_0.jpg']
0.39234596490859985,[b'data/Coins_Faces/lesson1/pre6/single_faces/presenter/36_2.jpg']
0.4064362645149231,[b'data/Coins_Faces/lesson6/pre5/single_faces/presenter/226_3.jpg']
0.23596397042274475,[b'data/Coins_Faces/lesson6/pre8/single_faces/presenter/437_0.jpg']
0.2589494287967682,[b'data/Coins_Faces/lesson7/pre2/single_faces/presenter/247_1.jpg']
0.3782934248447418,[b'data/Coins_Faces/lesson3/pre8/single_faces/presenter/498_6.jpg']
0.4963863790035248,[b'data/Coins_Faces/lesson6/pre6/single_faces/presenter/49_1.jpg']
0.29341110587120056,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/437_0.jpg']
0.3624812662601471,[b'data/Coins_Faces/lesson6/pre3/single_faces/presenter/36_2.jpg']
0.375333309173584,[b'data/Coins_Faces/lesson4/pre3/single_faces/presenter/695_13.jpg']
0.4583171010017395,[b'data/Coins_Faces/lesson6/pre6/single_faces/presenter/70_1.jpg']
0.29652178287506104,[b'data/Coins_Faces/lesson7/pre7/single_faces/presenter/326_11.jpg']
0.2947090268135071,[b'data/Coins_Faces/lesson3/pre8/single_faces/presenter/132_3.jpg']
0.2677982747554779,[b'data/Coins_Faces/lesson6/pre8/single_faces/presenter/64_1.jpg']
0.3136868178844452,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/734_0.jpg']
0.306586891412735,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/341_1.jpg']
0.3118475377559662,[b'data/Coins_Faces/lesson7/pre9/single_faces/presenter/614_15.jpg']
0.42082053422927856,[b'data/Coins_Faces/lesson6/pre5/single_faces/presenter/257_5.jpg']
0.4433695077896118,[b'data/Coins_Faces/lesson2/pre3/single_faces/presenter/359_6.jpg']
0.35119199752807617,[b'data/Coins_Faces/lesson7/pre1/single_faces/presenter/772_8.jpg']
0.3225245475769043,[b'data/Coins_Faces/lesson4/pre5/single_faces/presenter/99_9.jpg']
0.3495575487613678,[b'data/Coins_Faces/lesson3/pre2/single_faces/presenter/361_1.jpg']
0.4284701645374298,[b'data/Coins_Faces/lesson1/pre5/single_faces/presenter/386_3.jpg']
0.2952076196670532,[b'data/Coins_Faces/lesson6/pre8/single_faces/presenter/170_0.jpg']
0.41320472955703735,[b'data/Coins_Faces/lesson1/pre3/single_faces/presenter/209_7.jpg']
0.3183736205101013,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/212_5.jpg']
0.28661736845970154,[b'data/Coins_Faces/lesson6/pre3/single_faces/presenter/201_9.jpg']
0.1714722216129303,[b'data/Coins_Faces/lesson4/pre7/single_faces/presenter/217_9.jpg']
0.3850439786911011,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/144_2.jpg']
0.4541737735271454,[b'data/Coins_Faces/lesson2/pre3/single_faces/presenter/347_3.jpg']
0.4884914755821228,[b'data/Coins_Faces/lesson2/pre3/single_faces/presenter/274_2.jpg']
0.24800167977809906,[b'data/Coins_Faces/lesson7/pre5/single_faces/presenter/582_1.jpg']
0.4952552616596222,[b'data/Coins_Faces/lesson6/pre6/single_faces/presenter/259_4.jpg']
0.16621775925159454,[b'data/Coins_Faces/lesson7/pre2/single_faces/presenter/264_7.jpg']
0.34678927063941956,[b'data/Coins_Faces/lesson2/pre6/single_faces/presenter/182_0.jpg']
0.5852468013763428,[b'data/Coins_Faces/lesson6/pre6/single_faces/presenter/149_1.jpg']
0.42449522018432617,[b'data/Coins_Faces/lesson6/pre5/single_faces/presenter/270_2.jpg']
0.38203564286231995,[b'data/Coins_Faces/lesson6/pre3/single_faces/presenter/317_5.jpg']
0.3951490521430969,[b'data/Coins_Faces/lesson3/pre2/single_faces/presenter/127_4.jpg']
0.39723268151283264,[b'data/Coins_Faces/lesson1/pre6/single_faces/presenter/154_0.jpg']
0.3046402633190155,[b'data/Coins_Faces/lesson4/pre2/single_faces/presenter/191_0.jpg']
0.3009141981601715,[b'data/Coins_Faces/lesson4/pre2/single_faces/presenter/208_2.jpg']
0.3166118562221527,[b'data/Coins_Faces/lesson7/pre9/single_faces/presenter/419_1.jpg']
0.3073335587978363,[b'data/Coins_Faces/lesson3/pre7/single_faces/presenter/112_4.jpg']
0.22571374475955963,[b'data/Coins_Faces/lesson4/pre6/single_faces/presenter/6_6.jpg']
0.3104798495769501,[b'data/Coins_Faces/lesson4/pre5/single_faces/presenter/195_6.jpg']
0.3155252933502197,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/701_3.jpg']
0.3915359675884247,[b'data/Coins_Faces/lesson3/pre5/single_faces/presenter/262_4.jpg']
0.26225969195365906,[b'data/Coins_Faces/lesson6/pre8/single_faces/presenter/172_0.jpg']
0.3404400050640106,[b'data/Coins_Faces/lesson4/pre1/single_faces/presenter/426_3.jpg']
0.3921993672847748,[b'data/Coins_Faces/lesson2/pre3/single_faces/presenter/80_3.jpg']
0.4325336217880249,[b'data/Coins_Faces/lesson7/pre6/single_faces/presenter/780_11.jpg']
0.32763054966926575,[b'data/Coins_Faces/lesson7/pre8/single_faces/presenter/167_3.jpg']
0.39382708072662354,[b'data/Coins_Faces/lesson6/pre3/single_faces/presenter/451_3.jpg']
0.2805976867675781,[b'data/Coins_Faces/lesson4/pre6/single_faces/presenter/189_3.jpg']
0.334667444229126,[b'data/Coins_Faces/lesson7/pre9/single_faces/presenter/283_11.jpg']
0.4645328223705292,[b'data/Coins_Faces/lesson3/pre5/single_faces/presenter/409_5.jpg']
0.5476933121681213,[b'data/Coins_Faces/lesson2/pre7/single_faces/presenter/208_5.jpg']
0.3438480496406555,[b'data/Coins_Faces/lesson7/pre6/single_faces/presenter/132_7.jpg']
0.29797422885894775,[b'data/Coins_Faces/lesson2/pre2/single_faces/presenter/691_2.jpg']
0.431051641702652,[b'data/Coins_Faces/lesson2/pre1/single_faces/presenter/518_13.jpg']
0.5435262322425842,[b'data/Coins_Faces/lesson6/pre6/single_faces/presenter/64_1.jpg']
0.3916701376438141,[b'data/Coins_Faces/lesson3/pre2/single_faces/presenter/415_2.jpg']
0.37631693482398987,[b'data/Coins_Faces/lesson3/pre8/single_faces/presenter/310_2.jpg']
0.26944097876548767,[b'data/Coins_Faces/lesson1/pre7/single_faces/presenter/289_1.jpg']
0.3878321051597595,[b'data/Coins_Faces/lesson7/pre7/single_faces/presenter/518_10.jpg']
0.4747887849807739,[b'data/Coins_Faces/lesson7/pre7/single_faces/presenter/187_10.jpg']
0.34659820795059204,[b'data/Coins_Faces/lesson4/pre1/single_faces/presenter/645_8.jpg']
0.3788365125656128,[b'data/Coins_Faces/lesson7/pre6/single_faces/presenter/568_9.jpg']
0.31595760583877563,[b'data/Coins_Faces/lesson7/pre2/single_faces/presenter/304_0.jpg']
0.3559553623199463,[b'data/Coins_Faces/lesson6/pre3/single_faces/presenter/157_5.jpg']
0.31698277592658997,[b'data/Coins_Faces/lesson6/pre8/single_faces/presenter/118_1.jpg']
0.26004573702812195,[b'data/Coins_Faces/lesson7/pre7/single_faces/presenter/474_9.jpg']
0.345036119222641,[b'data/Coins_Faces/lesson1/pre6/single_faces/presenter/225_0.jpg']
0.2993397116661072,[b'data/Coins_Faces/lesson7/pre5/single_faces/presenter/458_3.jpg']
0.41394534707069397,[b'data/Coins_Faces/lesson6/pre5/single_faces/presenter/275_2.jpg']
0.2427641600370407,[b'data/Coins_Faces/lesson1/pre7/single_faces/presenter/285_0.jpg']
0.4141181707382202,[b'data/Coins_Faces/lesson1/pre5/single_faces/presenter/365_9.jpg']
0.4361896812915802,[b'data/Coins_Faces/lesson6/pre6/single_faces/presenter/275_4.jpg']
0.2750144302845001,[b'data/Coins_Faces/lesson6/pre8/single_faces/presenter/408_0.jpg']
0.44157323241233826,[b'data/Coins_Faces/lesson3/pre2/single_faces/presenter/345_2.jpg']
0.29049059748649597,[b'data/Coins_Faces/lesson4/pre6/single_faces/presenter/264_1.jpg']
0.4419357180595398,[b'data/Coins_Faces/lesson4/pre1/single_faces/presenter/466_2.jpg']
0.27760934829711914,[b'data/Coins_Faces/lesson4/pre3/single_faces/presenter/50_11.jpg']
0.3750651180744171,[b'data/Coins_Faces/lesson7/pre1/single_faces/presenter/614_8.jpg']
0.36958596110343933,[b'data/Coins_Faces/lesson7/pre6/single_faces/presenter/1067_13.jpg']
0.34672924876213074,[b'data/Coins_Faces/lesson1/pre7/single_faces/presenter/30_3.jpg']
0.46306920051574707,[b'data/Coins_Faces/lesson2/pre3/single_faces/presenter/143_5.jpg']
0.2837827205657959,[b'data/Coins_Faces/lesson6/pre8/single_faces/presenter/416_1.jpg']
0.41942864656448364,[b'data/Coins_Faces/lesson3/pre7/single_faces/presenter/177_2.jpg']
0.4337858557701111,[b'data/Coins_Faces/lesson6/pre5/single_faces/presenter/198_5.jpg']
0.6260769963264465,[b'data/Coins_Faces/lesson6/pre6/single_faces/presenter/256_3.jpg']
0.3718520998954773,[b'data/Coins_Faces/lesson7/pre3/single_faces/presenter/393_0.jpg']
